,ID,SYMBOL,DATE,OPEN,HIGH,LOW,CLOSE,VOLUME,ADJCLOSE
4353,,MSFT,1989-02-15,0.2638,0.2759,0.262,0.2759,81936000.0,0.2759
4354,,MSFT,1989-01-23,0.2419,0.2419,0.2341,0.2349,52227200.0,0.2349
4355,,MSFT,1988-11-11,0.2172,0.2206,0.2102,0.2111,54934400.0,0.2111
4356,,MSFT,1988-09-13,0.2341,0.2411,0.2307,0.2394,40608000.0,0.2394
4357,,MSFT,1988-08-30,0.2324,0.2341,0.2254,0.2272,20966400.0,0.2272
4358,,MSFT,1988-07-18,0.2975,0.3009,0.2957,0.2992,20102400.0,0.2992
4359,,MSFT,1987-09-14,0.2547,0.2669,0.2547,0.2643,94464000.0,0.2643
4360,,MSFT,1987-09-08,0.248,0.2488,0.2358,0.2471,96336000.0,0.2471
4361,,MSFT,1987-05-18,0.2693,0.2693,0.2441,0.2554,172598400.0,0.2554
4362,,MSFT,1987-03-23,0.2008,0.2051,0.1956,0.1986,67478400.0,0.1986
4363,,MSFT,1986-08-28,0.0648,0.0657,0.0648,0.0648,3427200.0,0.0648
4364,,MSFT,2020-10-21,213.119995,216.919998,213.119995,214.800003,22724900.0,214.800003
4365,,MSFT,2020-10-27,211.589996,214.669998,210.330002,213.25,36700300.0,213.25
4366,,MSFT,2020-09-21,197.190002,202.710007,196.380005,202.539993,39839700.0,202.539993
4367,,MSFT,2020-03-27,150.9742,154.1142,148.4242,148.9242,57042300.0,148.9242
4368,,MSFT,2020-02-07,181.3988,184.1788,181.0287,182.4388,33529100.0,182.4388
4369,,MSFT,2019-04-01,116.7871,116.9471,115.9371,116.8571,22789100.0,116.8571
4370,,MSFT,2019-02-07,102.8375,103.2375,101.9375,102.9175,29760700.0,102.9175
4371,,MSFT,2018-10-26,102.8499,105.9099,101.9199,104.1199,55523100.0,104.1199
4372,,MSFT,2018-10-15,106.0529,106.6229,104.0929,104.7429,32068100.0,104.7429
4373,,MSFT,2018-09-20,109.2644,110.7844,108.9144,110.5544,23714500.0,110.5544
4374,,MSFT,2018-08-02,102.1423,104.8323,101.5823,104.3123,26104300.0,104.3123
4375,,MSFT,2018-03-08,91.015,91.845,90.515,91.175,25887800.0,91.175
4376,,MSFT,2018-01-11,84.6963,84.6963,83.8063,84.6463,17808900.0,84.6463
4377,,MSFT,2017-12-18,83.7526,84.1326,82.8626,83.0126,22283800.0,83.0126
4378,,MSFT,2017-11-29,81.4611,81.6711,79.9311,80.0911,27381100.0,80.0911
4379,,MSFT,2017-08-28,69.871,69.901,69.3611,69.6411,14569700.0,69.6411
4380,,MSFT,2016-12-05,56.0884,56.9784,55.9484,56.6084,23552700.0,56.6084
4381,,MSFT,2016-06-03,48.6478,48.6878,47.8678,48.0578,23368300.0,48.0578
4382,,MSFT,2016-06-02,48.858,48.958,48.058,48.698,22840800.0,48.698
4383,,MSFT,2016-05-02,46.0266,46.7766,45.8066,46.6366,33114500.0,46.6366
4384,,MSFT,2015-12-28,50.5898,51.1898,50.2198,51.1898,22458300.0,51.1898
4385,,MSFT,2015-10-27,49.0932,49.4732,48.6832,48.7932,50999900.0,48.7932
4386,,MSFT,2015-10-19,43.0768,43.5368,42.6768,43.2768,29387600.0,43.2768
4387,,MSFT,2015-03-10,38.0214,38.3814,37.7014,37.7014,39159700.0,37.7014
4388,,MSFT,2015-01-16,40.2547,41.2247,40.1147,41.1847,35695300.0,41.1847
4389,,MSFT,2014-12-02,43.542,43.752,42.902,43.162,25773500.0,43.162
4390,,MSFT,2014-09-19,41.3495,42.1095,41.1395,42.0595,202522400.0,42.0595
4391,,MSFT,2014-04-07,34.9227,35.2327,34.7027,34.7627,37559600.0,34.7627
4392,,MSFT,2013-12-26,32.218,32.508,32.188,32.458,17612800.0,32.458
4393,,MSFT,2013-11-07,32.7253,32.7753,32.1954,32.2654,60437400.0,32.2654
4394,,MSFT,2013-07-10,29.2873,29.7573,29.2673,29.6473,29658800.0,29.6473
4395,,MSFT,2013-05-08,28.07,28.24,27.65,27.99,51595700.0,27.99
4396,,MSFT,2013-04-17,24.4805,24.6705,24.2305,24.4605,52840700.0,24.4605
4397,,MSFT,2012-12-21,23.0984,23.1384,22.6484,23.0984,98776500.0,23.0984
4398,,MSFT,2012-12-20,22.972,23.292,22.762,23.292,52607300.0,23.292
4399,,MSFT,2012-11-16,22.4659,22.4959,22.1359,22.3159,64083300.0,22.3159
4400,,MSFT,2012-10-10,24.3571,24.5171,24.1571,24.1871,47227100.0,24.1871
4401,,MSFT,2011-05-20,19.9963,20.1463,19.7163,19.7663,45451500.0,19.7663
4402,,MSFT,2011-05-05,20.94,20.97,20.57,20.68,55600000.0,20.68
4403,,MSFT,2011-01-10,22.5356,22.6756,22.3156,22.4956,57573600.0,22.4956
4404,,MSFT,2010-12-31,22.1385,22.2585,21.9685,22.2485,24752000.0,22.2485
4405,,MSFT,2010-12-28,22.2882,22.4882,22.2782,22.3282,23042200.0,22.3282
4406,,MSFT,2010-11-10,21.4141,21.4841,21.2141,21.3441,52277300.0,21.3441
4407,,MSFT,2010-09-16,19.7985,20.1085,19.7885,20.0685,44548300.0,20.0685
4408,,MSFT,2010-08-05,20.1136,20.2036,19.8336,19.9936,64922100.0,19.9936
4409,,MSFT,2010-07-13,19.8144,19.9744,19.5744,19.8044,61928700.0,19.8044
4410,,MSFT,2010-06-08,19.9287,19.9387,19.3287,19.7887,87355000.0,19.7887
4411,,MSFT,2010-01-08,23.562,24.162,23.522,23.942,51197400.0,23.942
4412,,MSFT,2009-08-24,18.9264,19.2464,18.7964,19.1564,54180900.0,19.1564
4413,,MSFT,2008-08-13,21.2278,21.6578,20.9178,21.0678,51165200.0,21.0678
4414,,MSFT,2008-03-28,21.3106,21.5106,20.9106,20.9906,49244000.0,20.9906
4415,,MSFT,2008-01-10,25.739,25.889,25.169,25.719,72446000.0,25.719
4416,,MSFT,2007-12-21,26.8551,27.0151,26.705,27.0151,83240500.0,27.0151
4417,,MSFT,2007-11-21,25.8141,26.1441,25.5941,25.6441,89518700.0,25.6441
4418,,MSFT,2007-10-01,21.9193,22.2493,21.8693,22.2293,43875100.0,22.2293
4419,,MSFT,2007-08-13,21.6134,21.6634,21.1134,21.3034,55492300.0,21.3034
4420,,MSFT,2007-07-18,22.5973,23.0573,22.5873,23.0073,64414400.0,23.0073
4421,,MSFT,2007-05-21,22.7841,23.2141,22.7841,23.1041,41836400.0,23.1041
4422,,MSFT,2007-01-11,21.7512,22.7412,21.6412,22.6912,99464300.0,22.6912
4423,,MSFT,2006-09-25,19.7116,20.0916,19.6916,19.8516,67903900.0,19.8516
4424,,MSFT,2006-09-07,18.782,19.002,18.692,18.732,51266900.0,18.732
4425,,MSFT,2006-01-19,19.5364,19.9064,19.5164,19.6864,60367600.0,19.6864
4426,,MSFT,2005-12-28,19.3474,19.4974,19.1874,19.2274,35444400.0,19.2274
4427,,MSFT,2005-11-23,20.3421,20.5121,20.1621,20.3421,70541300.0,20.3421
4428,,MSFT,2005-07-22,18.9102,19.2602,18.5502,18.6002,97558900.0,18.6002
4429,,MSFT,2005-03-01,18.1626,18.3826,18.1026,18.2526,56394800.0,18.2526
4430,,MSFT,2004-05-21,16.7512,16.9812,16.5612,16.6712,57809300.0,16.6712
4431,,MSFT,2004-05-10,16.397,16.817,16.387,16.697,64621400.0,16.697
4432,,MSFT,2004-04-07,16.628,16.668,16.238,16.478,63268900.0,16.478
4433,,MSFT,2003-11-24,16.1682,16.6482,16.1182,16.5682,99463800.0,16.5682
4434,,MSFT,2003-07-01,16.1847,16.7947,15.9847,16.7447,60926000.0,16.7447
4435,,MSFT,2003-06-04,16.0451,16.2751,15.7951,15.9251,83484600.0,15.9251
4436,,MSFT,2003-05-02,16.2627,16.9027,16.1727,16.7127,52695400.0,16.7127
4437,,MSFT,2002-10-14,15.2104,15.7504,15.0054,15.7304,76216200.0,15.7304
4438,,MSFT,2002-05-16,17.2739,17.9339,17.2439,17.7889,53406400.0,17.7889
4439,,MSFT,2001-08-06,21.3047,21.5997,20.8797,21.1047,27831600.0,21.1047
4440,,MSFT,2001-03-28,18.6385,18.9197,17.6385,17.7322,78681600.0,17.7322
4441,,MSFT,2001-03-26,18.423,18.6105,17.6418,17.8918,63118600.0,17.8918
4442,,MSFT,2000-10-03,19.5514,19.6764,18.0201,18.0514,85374000.0,18.0514
4443,,MSFT,2000-04-26,22.7015,23.264,21.389,21.7015,107091200.0,21.7015
4444,,MSFT,2000-04-25,21.8278,22.2028,21.2653,22.1403,159517400.0,22.1403
4445,,MSFT,2000-02-14,32.599,32.8568,31.5131,31.7943,81028600.0,31.7943
4446,,MSFT,2000-01-07,34.1579,35.9704,33.5017,35.5642,62013600.0,35.5642
4447,,MSFT,1999-10-26,30.4806,30.9181,29.4259,29.4806,52467600.0,29.4806
4448,,MSFT,1999-04-12,28.9925,29.9925,28.8675,29.68,37858800.0,29.68
4449,,MSFT,1999-03-15,25.1406,26.4999,24.4687,26.4687,60609600.0,26.4687
4450,,MSFT,1999-02-25,24.2127,24.5565,23.5252,24.494,70817200.0,24.494
4451,,MSFT,1998-09-09,16.316,16.8629,16.1598,16.316,65480800.0,16.316
4452,,MSFT,1998-06-12,13.4644,13.7769,13.2456,13.6831,41323600.0,13.6831
4453,,MSFT,1998-04-28,14.9039,14.9351,14.1265,14.3414,56668000.0,14.3414
4454,,MSFT,1998-04-13,14.1888,14.2356,13.6731,14.1419,33156400.0,14.1419
4455,,MSFT,1998-03-27,14.4029,14.4029,13.9497,14.0122,38924000.0,14.0122
4456,,MSFT,1998-01-30,11.8326,12.0045,11.7076,11.9029,50071200.0,11.9029
4457,,MSFT,1998-01-26,11.0752,11.3252,10.8974,11.3095,74277600.0,11.3095
4458,,MSFT,1997-11-13,10.3092,10.5045,10.1998,10.4967,60094400.0,10.4967
4459,,MSFT,1997-10-27,11.0323,11.2042,10.251,10.2823,96795200.0,10.2823
4460,,MSFT,1997-09-30,10.8222,10.9862,10.5487,10.5566,43892800.0,10.5566
4461,,MSFT,1997-06-19,10.2,10.4969,10.1531,10.3172,65519200.0,10.3172
4462,,MSFT,1997-06-03,9.9622,9.9778,9.6184,9.634,41995200.0,9.634
4463,,MSFT,1996-09-05,4.9251,4.9251,4.8469,4.8469,40372800.0,4.8469
4464,,MSFT,1996-04-23,4.5007,4.532,4.4148,4.4929,57139200.0,4.4929
4465,,MSFT,1996-03-14,4.068,4.1149,3.9743,3.9743,60640000.0,3.9743
4466,,MSFT,1995-06-22,3.587,3.6729,3.587,3.6651,46296000.0,3.6651
4467,,MSFT,1995-04-11,2.846,2.8782,2.8147,2.8772,43624000.0,2.8772
4468,,MSFT,1994-08-30,2.2428,2.3365,2.2194,2.3287,39851200.0,2.3287
4469,,MSFT,1994-07-11,2.0079,2.0079,1.8907,1.9298,85406400.0,1.9298
4470,,MSFT,1994-06-23,2.0855,2.1324,1.9918,1.9996,85979200.0,1.9996
4471,,MSFT,1994-05-31,2.0505,2.1452,2.027,2.1442,76000000.0,2.1442
4472,,MSFT,1994-01-11,1.6926,1.7239,1.6731,1.7004,35360000.0,1.7004
4473,,MSFT,1993-06-09,1.8698,1.8776,1.8073,1.8151,62480000.0,1.8151
4474,,MSFT,1993-04-19,1.7353,1.7431,1.6728,1.7353,45673600.0,1.7353
4475,,MSFT,1992-11-03,1.7993,1.8071,1.7407,1.7603,35267200.0,1.7603
4476,,MSFT,1992-09-17,1.5986,1.6299,1.5908,1.6181,23590400.0,1.6181
4477,,MSFT,1992-08-24,1.3958,1.4075,1.3685,1.3763,42800000.0,1.3763
4478,,MSFT,1992-07-24,1.4003,1.4823,1.3964,1.4511,76259200.0,1.4511
4479,,MSFT,1992-06-16,1.537,1.5683,1.4433,1.4511,57376000.0,1.4511
4480,,MSFT,1992-03-02,1.6512,1.6929,1.6096,1.6356,34876800.0,1.6356
4481,,MSFT,1992-01-24,1.6546,1.6754,1.6442,1.6572,37756800.0,1.6572
4482,,MSFT,1992-01-17,1.7082,1.7446,1.6248,1.6821,85027200.0,1.6821
4483,,MSFT,1991-08-12,1.036,1.1193,1.036,1.1037,56899200.0,1.1037
4484,,MSFT,1991-05-10,0.9595,0.9699,0.9005,0.9109,52070400.0,0.9109
4485,,MSFT,1991-04-22,0.9592,0.9626,0.9001,0.9053,139708800.0,0.9053
4486,,MSFT,1991-04-03,0.9945,1.0501,0.9945,1.0084,91776000.0,1.0084
4487,,MSFT,1991-02-28,0.951,0.9545,0.9128,0.9197,55008000.0,0.9197
4488,,MSFT,1991-01-24,0.7849,0.8075,0.778,0.8023,86083200.0,0.8023
4489,,MSFT,1990-09-28,0.4925,0.5654,0.4891,0.5585,97980800.0,0.5585
4490,,MSFT,1990-08-15,0.5765,0.5904,0.5696,0.5696,51408000.0,0.5696
4491,,MSFT,1990-05-25,0.6582,0.686,0.6548,0.6582,104688000.0,0.6582
4492,,MSFT,1989-11-20,0.3851,0.3851,0.3695,0.3834,56937600.0,0.3834
4493,,MSFT,1989-09-20,0.2725,0.2881,0.269,0.2881,72128000.0,0.2881
4494,,MSFT,1989-08-04,0.237,0.2561,0.2353,0.2527,178128000.0,0.2527
4495,,MSFT,1989-07-05,0.2397,0.2466,0.2362,0.2449,26537600.0,0.2449
4496,,MSFT,1989-05-01,0.2473,0.2517,0.2395,0.2421,33737600.0,0.2421
4497,,MSFT,1989-02-24,0.2708,0.2743,0.2604,0.2604,76016000.0,0.2604
4498,,MSFT,1989-02-07,0.265,0.278,0.2641,0.2754,127094400.0,0.2754
4499,,MSFT,1988-04-04,0.2501,0.2536,0.2397,0.2449,47721600.0,0.2449
4500,,MSFT,1987-08-31,0.2667,0.2684,0.2562,0.2632,84326400.0,0.2632
4501,,MSFT,1987-06-25,0.2316,0.2333,0.2281,0.2316,44035200.0,0.2316
4502,,MSFT,1986-11-06,0.0952,0.1021,0.0943,0.0986,72576000.0,0.0986
4503,,MSFT,1986-07-25,0.0684,0.0701,0.0684,0.0693,20448000.0,0.0693
4504,,MSFT,1986-05-08,0.0701,0.0709,0.0692,0.0709,3542400.0,0.0709
4505,,MSFT,1986-05-02,0.0704,0.0721,0.0695,0.0704,20246400.0,0.0704
4506,,MSFT,1986-03-27,0.0598,0.0615,0.0598,0.0615,16848000.0,0.0615
4507,,MSFT,2020-09-10,213.399994,214.740005,204.110001,205.369995,35461500.0,205.369995
4508,,MSFT,2020-07-17,203.9808,204.5508,200.9008,202.3908,31635300.0,202.3908
4509,,MSFT,2020-07-09,215.8132,215.8632,210.9532,213.8032,33121700.0,213.8032
4510,,MSFT,2019-11-15,147.2419,148.3019,146.5819,148.2819,23485700.0,148.2819
4511,,MSFT,2019-10-14,138.1192,138.7192,137.9492,137.9792,13304300.0,137.9792
4512,,MSFT,2019-08-09,136.608,137.378,134.458,135.708,23466700.0,135.708
4513,,MSFT,2019-07-05,133.9474,135.3374,133.7274,135.0674,18141100.0,135.0674
4514,,MSFT,2019-02-19,105.3727,106.2427,105.3627,105.7527,18038500.0,105.7527
4515,,MSFT,2018-11-13,104.7104,105.9004,103.8004,104.1004,35374600.0,104.1004
4516,,MSFT,2018-09-26,111.4435,112.0335,110.7135,110.9535,19352000.0,110.9535
4517,,MSFT,2018-07-09,98.5655,99.1655,98.1655,98.7655,18212000.0,98.7655
4518,,MSFT,2018-06-18,96.9555,98.0555,96.3655,97.8055,23586000.0,97.8055
4519,,MSFT,2018-01-12,85.177,86.287,84.957,86.107,24271500.0,86.107
4520,,MSFT,2018-01-09,85.2108,85.2908,84.4208,84.7808,19484300.0,84.7808
4521,,MSFT,2017-11-14,79.8198,80.4198,79.2998,80.3698,18801300.0,80.3698
4522,,MSFT,2017-10-17,74.0726,74.2226,73.8526,74.1926,16824000.0,74.1926
4523,,MSFT,2017-05-08,65.2283,65.3083,64.6783,65.1983,18566100.0,65.1983
4524,,MSFT,2016-08-25,54.0244,54.4344,53.9244,54.3144,18552600.0,54.3144
4525,,MSFT,2016-07-01,47.4432,48.0332,47.3832,47.4732,21400400.0,47.4732
4526,,MSFT,2016-06-29,46.2678,47.0778,46.1578,46.8978,31304000.0,46.8978
4527,,MSFT,2016-02-22,48.1464,48.8664,48.1464,48.5164,25008300.0,48.5164
4528,,MSFT,2015-06-17,41.2636,41.6036,40.8936,41.5036,28704100.0,41.5036
4529,,MSFT,2015-06-15,41.0312,41.2312,40.6012,41.0612,33254500.0,41.0612
4530,,MSFT,2014-12-30,42.2995,42.4795,41.6995,41.8795,16384700.0,41.8795
4531,,MSFT,2014-12-24,43.377,43.377,42.817,42.877,11437800.0,42.877
4532,,MSFT,2014-11-20,42.6758,43.3758,42.5458,43.3758,21510600.0,43.3758
4533,,MSFT,2014-10-30,41.0284,41.0284,40.4784,40.7584,30073900.0,40.7584
4534,,MSFT,2014-07-08,36.8396,36.9696,36.5796,36.7496,31218200.0,36.7496
4535,,MSFT,2014-05-29,35.293,35.493,35.053,35.483,19888200.0,35.483
4536,,MSFT,2014-02-20,32.7922,33.0922,32.6222,32.9722,27526100.0,32.9722
4537,,MSFT,2014-01-03,32.2886,32.3086,31.6885,31.9986,31134800.0,31.9986
4538,,MSFT,2013-10-16,29.7646,30.0646,29.7246,29.8046,35111600.0,29.8046
4539,,MSFT,2013-09-24,28.3403,28.3403,27.6203,27.9203,40685000.0,27.9203
4540,,MSFT,2012-07-31,24.4442,24.6742,24.2942,24.4342,37620900.0,24.4342
4541,,MSFT,2012-02-06,24.5535,24.7335,24.4835,24.7135,28039700.0,24.7135
4542,,MSFT,2011-12-13,21.0702,21.4202,20.9702,21.0802,54581100.0,21.0802
4543,,MSFT,2011-11-23,20.1645,20.3445,20.0245,20.0245,49099700.0,20.0245
4544,,MSFT,2011-08-26,19.7684,20.5984,19.6784,20.5084,71957000.0,20.5084
4545,,MSFT,2011-08-19,19.8937,20.1037,19.3937,19.5337,77397900.0,19.5337
4546,,MSFT,2011-07-18,21.5013,21.7713,21.1313,21.4613,44501900.0,21.4613
4547,,MSFT,2011-04-01,20.4815,20.4815,20.2615,20.4315,63114200.0,20.4315
4548,,MSFT,2011-02-03,22.3612,22.3612,21.9312,22.0412,60340100.0,22.0412
4549,,MSFT,2010-12-14,21.7073,22.1473,21.6573,22.0173,64070500.0,22.0173
4550,,MSFT,2010-11-29,20.0559,20.2859,19.7959,20.1759,56603600.0,20.1759
4551,,MSFT,2010-09-22,19.7781,19.8581,19.2481,19.4981,94299400.0,19.4981
4552,,MSFT,2010-06-09,19.9665,20.2665,19.4965,19.5365,87794000.0,19.5365
4553,,MSFT,2010-01-28,23.4507,23.4807,22.5007,22.7707,117513700.0,22.7707
4554,,MSFT,2009-12-29,24.4721,24.6221,24.3521,24.5121,29716200.0,24.5121
4555,,MSFT,2009-04-27,15.8218,16.0918,15.5518,15.6718,68219600.0,15.6718
4556,,MSFT,2009-04-06,14.1919,14.4119,13.9219,14.4119,47476100.0,14.4119
4557,,MSFT,2008-10-02,19.8238,20.1738,19.3438,19.8938,93819800.0,19.8938
4558,,MSFT,2008-09-10,20.1178,20.4578,19.8478,20.0378,75064900.0,20.0378
4559,,MSFT,2008-08-18,20.9918,21.2618,20.7618,20.9018,38078200.0,20.9018
4560,,MSFT,2007-10-16,22.56,22.9,22.55,22.64,56286200.0,22.64
4561,,MSFT,2007-09-19,21.6079,21.6479,21.0379,21.4079,94242200.0,21.4079
4562,,MSFT,2007-07-20,23.1759,23.2259,22.8159,23.1859,98292600.0,23.1859
4563,,MSFT,2007-04-04,20.6482,21.4182,20.5382,21.1382,63244200.0,21.1382
4564,,MSFT,2006-12-22,22.0977,22.1277,21.8877,21.9077,37971700.0,21.9077
4565,,MSFT,2006-07-24,17.6238,17.7238,17.4038,17.6138,59586700.0,17.6138
4566,,MSFT,2006-01-04,19.45,19.76,19.45,19.65,57975600.0,19.65
4567,,MSFT,2005-10-25,18.1032,18.2832,17.9832,18.1832,41310500.0,18.1832
4568,,MSFT,2005-07-27,18.5192,18.7092,18.4392,18.6292,57977300.0,18.6292
4569,,MSFT,2005-04-13,18.2693,18.4893,18.0293,18.0793,60929300.0,18.0793
4570,,MSFT,2005-02-24,18.1276,18.3876,18.0976,18.3176,85236300.0,18.3176
4571,,MSFT,2003-10-22,18.743,18.923,18.513,18.603,48798500.0,18.603
4572,,MSFT,2003-10-20,18.4992,18.9192,18.3492,18.8992,38794500.0,18.8992
4573,,MSFT,2003-05-01,16.2893,16.6993,16.0893,16.4693,42085800.0,16.4693
4574,,MSFT,2003-03-11,14.8596,15.0596,14.5596,14.5996,53990700.0,14.5996
4575,,MSFT,2002-12-09,17.8186,17.9286,17.0736,17.0836,63862800.0,17.0836
4576,,MSFT,2002-09-27,14.8361,15.3661,14.4111,14.4411,81011600.0,14.4411
4577,,MSFT,2002-04-26,17.7207,17.9107,16.4157,16.4357,62776600.0,16.4357
4578,,MSFT,2002-03-07,20.4915,20.5965,19.5865,20.0165,58079200.0,20.0165
4579,,MSFT,2002-02-13,18.9492,19.7592,18.7942,19.7292,54168600.0,19.7292
4580,,MSFT,2002-01-07,22.4753,22.6103,21.7753,21.8803,58508800.0,21.8803
4581,,MSFT,2001-12-26,21.4694,22.2944,21.4544,21.5994,29328000.0,21.5994
4582,,MSFT,2001-02-09,19.9629,20.0879,18.5567,18.8692,100575200.0,18.8692
4583,,MSFT,2001-02-07,19.3006,20.8319,19.2069,20.6444,126061800.0,20.6444
4584,,MSFT,2000-04-27,21.0925,22.3425,21.0612,22.28,77669800.0,22.28
4585,,MSFT,2000-04-04,29.7638,29.9826,26.4513,28.2638,181244400.0,28.2638
4586,,MSFT,1999-08-03,27.6096,27.7034,26.8596,27.0471,55051200.0,27.0471
4587,,MSFT,1999-05-20,25.5951,25.8138,25.0013,25.0326,42386200.0,25.0326
4588,,MSFT,1999-05-11,25.9288,26.0616,25.2726,25.4913,42786200.0,25.4913
4589,,MSFT,1999-05-10,25.5252,25.8377,24.7127,25.4315,46218000.0,25.4315
4590,,MSFT,1998-12-29,22.9352,22.9352,22.2008,22.4196,29651600.0,22.4196
4591,,MSFT,1998-09-22,17.2355,17.5949,16.8137,17.423,43082000.0,17.423
4592,,MSFT,1998-04-02,14.4145,14.727,14.2114,14.5707,41414800.0,14.5707
4593,,MSFT,1998-03-10,12.9268,13.005,12.6143,13.005,47406400.0,13.005
4594,,MSFT,1998-02-03,12.3427,12.4677,12.1787,12.4365,61374400.0,12.4365
4595,,MSFT,1997-11-26,10.9743,11.3336,10.8805,11.2946,63053600.0,11.2946
4596,,MSFT,1997-09-10,11.2497,11.281,10.7731,10.781,53294400.0,10.781
4597,,MSFT,1997-05-28,10.2148,10.2148,9.9179,10.0429,52241600.0,10.0429
4598,,MSFT,1997-05-09,9.4712,9.5337,9.1899,9.3149,58392000.0,9.3149
4599,,MSFT,1997-04-29,9.2913,9.51,9.1819,9.4944,73953600.0,9.4944
4600,,MSFT,1997-04-28,9.0247,9.1887,8.7591,9.1653,67224000.0,9.1653
4601,,MSFT,1997-04-14,7.4409,7.7691,7.2691,7.7691,59107200.0,7.7691
4602,,MSFT,1997-04-09,7.9596,7.9752,7.7877,7.8189,73762400.0,7.8189
4603,,MSFT,1997-02-06,7.8897,7.9054,7.6085,7.7491,102122400.0,7.7491
4604,,MSFT,1996-04-16,4.1362,4.2143,4.1206,4.1987,80116800.0,4.1987
4605,,MSFT,1995-12-05,3.5479,3.5636,3.3761,3.4308,104528000.0,3.4308
4606,,MSFT,1995-11-27,3.5666,3.6212,3.4738,3.4806,79100800.0,3.4806
4607,,MSFT,1995-08-24,3.9597,3.9597,3.7956,3.8347,95275200.0,3.8347
4608,,MSFT,1995-05-23,3.468,3.5305,3.3762,3.5305,55516800.0,3.5305
4609,,MSFT,1995-02-10,2.4733,2.5124,2.4421,2.4733,49862400.0,2.4733
4610,,MSFT,1994-07-12,1.9305,1.9305,1.8445,1.9148,83752000.0,1.9148
4611,,MSFT,1994-05-05,1.9098,1.941,1.8707,1.8824,56374400.0,1.8824
4612,,MSFT,1994-03-14,1.63,1.6847,1.6222,1.673,69203200.0,1.673
4613,,MSFT,1994-03-10,1.6327,1.6561,1.6014,1.6132,46588800.0,1.6132
4614,,MSFT,1993-12-01,1.5944,1.6491,1.5944,1.6256,58886400.0,1.6256
4615,,MSFT,1993-11-16,1.6015,1.6562,1.5859,1.6406,47664000.0,1.6406
4616,,MSFT,1993-09-29,1.679,1.6868,1.5852,1.6555,87529600.0,1.6555
4617,,MSFT,1993-05-18,1.7106,1.7731,1.7027,1.7652,84185600.0,1.7652
4618,,MSFT,1992-06-05,1.6402,1.6507,1.6038,1.609,40937600.0,1.609
4619,,MSFT,1992-04-14,1.5819,1.6235,1.5454,1.5558,72806400.0,1.5558
4620,,MSFT,1992-04-09,1.5592,1.6009,1.5254,1.5957,70006400.0,1.5957
4621,,MSFT,1991-10-14,1.1798,1.2267,1.1798,1.2267,50624000.0,1.2267
4622,,MSFT,1991-07-18,0.9118,0.9378,0.8857,0.8909,25654400.0,0.8909
4623,,MSFT,1991-05-22,0.8908,0.9463,0.8838,0.9463,88780800.0,0.9463
4624,,MSFT,1991-04-11,0.9493,0.991,0.9423,0.984,47936000.0,0.984
4625,,MSFT,1990-12-20,0.6519,0.6763,0.6485,0.6693,46992000.0,0.6693
4626,,MSFT,1989-08-09,0.2613,0.2691,0.2604,0.2604,113772800.0,0.2604
4627,,MSFT,1989-05-02,0.2446,0.2463,0.2359,0.2394,34371200.0,0.2394
4628,,MSFT,1989-04-11,0.2286,0.2321,0.2208,0.2277,28726400.0,0.2277
4629,,MSFT,1988-04-14,0.2523,0.2592,0.2332,0.2349,110028800.0,0.2349
4630,,MSFT,1987-07-31,0.217,0.217,0.2014,0.2083,186624000.0,0.2083
4631,,MSFT,1987-07-13,0.2122,0.2208,0.2087,0.22,48326400.0,0.22
4632,,MSFT,1987-02-09,0.153,0.153,0.15,0.1513,136080000.0,0.1513
4633,,MSFT,1986-12-02,0.1086,0.1121,0.1086,0.1086,28771200.0,0.1086
4634,,MSFT,1986-10-01,0.0629,0.0647,0.0603,0.0621,32428800.0,0.0621
4635,,MSFT,1986-09-18,0.0651,0.0677,0.0651,0.0659,5356800.0,0.0659
4636,,MSFT,1986-08-22,0.0671,0.068,0.0636,0.0654,5760000.0,0.0654
4637,,MSFT,1986-05-14,0.0718,0.0718,0.0709,0.0709,9302400.0,0.0709
4638,,MSFT,1986-04-22,0.0655,0.0655,0.0637,0.0637,15552000.0,0.0637
4639,,MSFT,1986-03-21,0.0619,0.0636,0.0575,0.0593,59990400.0,0.0593
4640,,MSFT,2020-11-18,213.649994,215.169998,210.929993,211.080002,28372800.0,211.080002
4641,,MSFT,2020-08-17,209.600006,211.190002,208.919998,210.279999,20184800.0,209.772919
4642,,MSFT,2020-04-13,163.4923,164.7123,161.4423,164.6523,41905300.0,164.6523
4643,,MSFT,2020-03-20,145.2882,146.3882,135.1482,136.6382,84866200.0,136.6382
4644,,MSFT,2020-01-17,166.1013,166.1513,164.1113,165.7813,34371700.0,165.7813
4645,,MSFT,2020-01-13,160.4714,162.0214,159.9714,161.9914,21626500.0,161.9914
4646,,MSFT,2019-12-30,157.7463,157.7763,155.4863,156.3463,16348400.0,156.3463
4647,,MSFT,2019-11-22,148.8895,149.1194,147.6395,148.4094,15901800.0,148.4094
4648,,MSFT,2019-10-22,137.435,138.475,134.725,134.835,27431000.0,134.835
4649,,MSFT,2019-09-05,137.5335,138.8035,137.1835,138.4735,26101800.0,138.4735
4650,,MSFT,2019-09-04,135.7508,136.1408,134.9308,136.0808,17995900.0,136.0808
4651,,MSFT,2018-11-16,104.66,106.46,104.38,105.87,33502100.0,105.87
4652,,MSFT,2018-04-20,92.6354,92.8354,90.7754,91.7254,31154400.0,91.7254
